particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
136.5,3931978,2925341,3864682,3501532,7500762,3898831,6781789,6687909,5852625,3991068,2421689,2834402,5305900,3085352,7912967,4669698,7049479,5951563,8130754,1814653,2655633,7288706,5968103,4973874,5490796,5889646,5478297,4462943,3399416,2985812,2802420,3078489,4054956,2173999,2335216,2597414,2481023,1212993,2331405,7659329,7788803,7508044,2589925,8553288,4052294,3593022,4268262,3496460,5191036,3982112,4195181,6797350,5991288,4558542,6897642,5334791,4940589,2724237,1326774,1510947,1781078,1592865,1840941,2872411,5609695,5201251,4117962,5613733,7414244,3788318,3571077,4897789,4613040,4285930,2954512,1039643,899097,701629,676784,1006455,766685,568138,479708,1142457,283204,973529,794558,2103315,1086217,2036414,1759957,1566920,920742,1048918,822044,1054994,2122058,859302,133486,1982325,2494525,2699470,2183388,1632371,2461010
137.5,3805385,2978805,3804624,3241550,7262030,3806185,7021395,6495402,5790257,3553579,2519015,2607961,4809967,3035929,7740006,4461546,6822764,5758034,8426391,1787155,2696246,7216797,5960384,4984172,5347817,5792277,5309928,4421288,3402045,3159867,2717724,3098179,3715934,2185574,2244465,2560686,2275699,1090279,2255589,7494050,7861715,7310768,2490058,8407529,3962799,3470620,4100318,3301189,5070607,3966361,3940455,6633698,5729376,4475587,6703649,5239759,4545912,2685690,1282855,1464120,1789984,1574782,1796197,2713116,5625151,5067062,4066491,5702311,7370850,3745747,3545984,4926169,4461471,4632376,2847194,1004422,877376,710774,631275,966759,714194,534974,487525,1108841,285463,1138973,826497,2194079,1017657,2046559,1661742,1540159,999507,938372,858263,1003036,2128684,833748,138418,1833212,2385514,2686233,2265775,1831406,2479640
138.5,3679517,3022312,3735995,3001190,6946010,3712368,7213552,6309935,5711467,3158845,2657852,2395761,4333507,3000852,7463957,4258739,6572421,5557176,8613047,1772041,2752632,7104964,5955083,4988288,5213491,5660369,5137067,4375813,3416122,3352845,2638324,3128166,3383640,2183520,2159713,2525720,2078577,983100,2185578,7322251,7897131,7109064,2412312,8247944,3887922,3356239,3925840,3117096,4927194,3952250,3679815,6454037,5455967,4384410,6489928,5148257,4171626,2636858,1246474,1417362,1800921,1552767,1756259,2580645,5645960,4935685,4037423,5752739,7310746,3707865,3534410,4930364,4318437,4996756,2744829,967171,855742,716681,595675,929063,666206,506219,495868,1071477,289831,1319870,846924,2280694,956605,2048222,1569452,1514929,1087003,844674,897995,953823,2111720,808508,145257,1698673,2258748,2657946,2351249,2059431,2501347
139.5,3554430,3054704,3660096,2782347,6564808,3617587,7348165,6131041,5613353,2806733,2841268,2201460,3884424,2977087,7102111,4062120,6307048,5350967,8675562,1768497,2822752,6953146,5950375,4984901,5090436,5498026,4959966,4326024,3440485,3562651,2564199,3166689,3067442,2166808,2081428,2491899,1891571,890237,2120975,7146396,7892853,6907904,2355356,8076991,3827857,3249656,3748046,2944695,4763556,3938818,3418825,6259514,5175822,4286564,6258894,5061008,3821350,2578171,1217257,1370464,1813613,1527660,1721166,2473955,5672103,4807394,4029208,5763056,7234579,3673865,3536492,4910206,4183995,5368383,2647652,928266,834249,718644,569273,893405,623459,481739,504508,1030907,296166,1506026,854570,2359337,902799,2041640,1483353,1490966,1182926,766023,940229,907339,2070943,783676,154163,1578315,2118174,2615447,2437726,2315498,2525800
140.5,3430137,3075150,3578269,2586144,6133776,3522151,7417734,5958156,5493992,2495821,3072781,2027592,3468318,2961519,6675380,3872521,6034786,5141268,8606664,1775819,2904226,6763472,5944344,4972835,4980680,5310522,4779098,4271715,3473879,3786476,2495368,3211712,2774215,2134978,2009868,2458588,1716071,810430,2061358,6968848,7847600,6711679,2318126,7897018,3782608,3150578,3570010,2784257,4583151,3925011,3162511,6051462,4893587,4183648,6013280,4978394,3497466,2510365,1194802,1323343,1827779,1500390,1690893,2391962,5703528,4682463,4040146,5733323,7143222,3642828,3552082,4866254,4057928,5733780,2555846,888122,812945,716137,551459,859790,586375,461386,513207,987710,304312,1682489,848890,2426255,855918,2027277,1403550,1468011,1286652,700648,983724,863570,2007180,759342,165344,1471502,1968231,2560112,2522989,2596749,2552557
141.5,3306639,3083159,3491840,2413065,5669990,3426451,7418016,5790653,5352563,2223765,3355983,1875685,3088586,2950951,6205991,3690712,5762917,4929775,8408018,1793379,2994255,6540064,5935037,4951101,4885688,5103883,4595152,4212943,3514945,4020718,2431883,3260944,2508414,2088181,1945110,2425156,1552973,742444,2006296,6791833,7761087,6524128,2299818,7710241,3752037,3058650,3394524,2635826,4389905,3909710,2915156,5831373,4613610,4077250,5756047,4900469,3201246,2434453,1178694,1276037,1843135,1471930,1665358,2333646,5740117,4561160,4068364,5665542,7037734,3613740,3580734,4799729,3939813,6077141,2469542,847182,791880,708850,541759,828193,555130,445012,521723,942485,314082,1830616,830123,2478034,815608,2005793,1330011,1445812,1397178,646884,1027028,822510,1922261,735585,179062,1377442,1813500,2493739,2604774,2897983,2581070
142.5,3183931,3078579,3402064,2263098,5190673,3330938,7348379,5627870,5189404,1987646,3693973,1746455,2746679,2942128,5715384,3517354,5497599,4717994,8090094,1820597,3089574,6288665,5920503,4918960,4806407,4884440,4409013,4150001,3562216,4260956,2373825,3311872,2272368,2027171,1887080,2391001,1402734,685106,1955361,6617396,7634066,6348319,2299887,7518717,3735897,2973474,3224006,2499259,4187961,3891753,2680188,5600873,4339809,3968879,5490278,4826991,2933030,2351678,1168502,1228691,1859399,1443248,1644431,2298115,5781662,4443745,4111778,5563428,6919335,3585512,3621678,4712415,3829066,6381222,2388815,805899,771100,696708,539850,798564,529739,432481,529814,895831,325253,1930664,799257,2511863,781502,1978004,1262611,1424133,1513081,603216,1068502,784155,1818888,712478,195625,1295260,1658361,2418415,2680868,3211370,2610680
143.5,3062027,3061567,3310078,2135888,4711804,3236107,7211796,5469130,5005974,1784241,4088568,1640045,2442454,2931789,5222590,3352976,5243736,4507226,7670881,1856908,3186455,6016145,5898847,4875960,4743316,4658426,4221739,4083375,3614116,4501977,2321295,3361814,2066704,1953255,1835571,2355568,1265435,637338,1908133,6447379,7468325,6186654,2318023,7324336,3733849,2894615,3060443,2374249,3981440,3869968,2460138,5361700,4075574,3859929,5219091,4757448,2692410,2263454,1163787,1181541,1876289,1415279,1627942,2284656,5827841,4330470,4168064,5432036,6789359,3557005,3673794,4606542,3724998,6628659,2313684,764719,750657,679875,545569,770833,510115,423678,537250,848332,337557,1965627,757924,2525770,753245,1944831,1201150,1402753,1632497,568294,1106390,748502,1700441,690081,215393,1224053,1506723,2336368,2749220,3526428,2640630
144.5,2940965,3032562,3216860,2030882,4247067,3142471,7014481,5313768,4804746,1610254,4539267,1556262,2174548,2916744,4743204,3197955,5004957,4298564,7173687,1901735,3280748,5729961,5868285,4821973,4696473,4431636,4034521,4013697,3668965,4737875,2274404,3407998,1890813,1868206,1790277,2318366,1140847,598178,1864210,6283411,7266631,6040919,2354140,7128819,3745483,2821614,2905373,2260363,3774240,3843213,2256682,5115674,3823714,3751638,4945539,4691098,2478413,2171297,1164097,1134893,1893531,1388892,1615679,2292748,5878189,4221569,4234631,5277324,6649221,3527054,3735579,4484656,3626851,6803561,2244117,724067,730604,658728,558900,744916,496120,418514,543820,800540,350673,1925406,708226,2518772,730499,1907259,1145381,1381475,1753135,540935,1138908,715547,1570752,668448,238769,1162928,1361827,2249839,2808049,3830354,2670076
145.5,2820816,2992229,3123200,1947449,3807227,3050545,6765236,5161149,4589014,1462471,5041997,1494800,1940747,2893988,4288967,3052512,4783686,4092908,6624465,1954457,3368004,5437619,5827192,4757210,4665560,4209188,3848641,3941699,3724997,4962212,2233258,3447656,1743273,1774146,1750804,2278989,1028504,566789,1823212,6126894,7032632,5912332,2408344,6933720,3770321,2753996,2759898,2157066,3569873,3810408,2070722,4864678,3586447,3645067,4672531,4627001,2289678,2076758,1168965,1089099,1910859,1364876,1607397,2322065,5932082,4117257,4308608,5105701,6500374,3494499,3805114,4349477,3533834,6893192,2180025,684335,710996,633821,579962,720716,487612,416935,549338,752967,364228,1809937,652539,2490939,712954,1866298,1095023,1360126,1872317,520106,1164349,685282,1433847,647622,266191,1111035,1226154,2160967,2855941,4108752,2698102
146.5,2701688,2941411,3029680,1884995,3399929,2960827,6474606,5010674,4362659,1337881,5587732,1455437,1738315,2860828,3867830,2916716,4581251,3890979,6049137,2014392,3443647,5146216,5774160,4682227,4649912,3995368,3665427,3868167,3780381,5168256,2197950,3478129,1622222,1673411,1716694,2237120,927766,542464,1784788,5979017,6770717,5801612,2480909,6740431,3807823,2691279,2624721,2063746,3371351,3770573,1902504,4610629,3365422,3541090,4402764,4564059,2124597,1981354,1177903,1044536,1928017,1343928,1602814,2372450,5988716,4017721,4386861,4923604,6344281,3458220,3880048,4203785,3445150,6889461,2121276,645869,691892,605837,608973,698126,484460,418917,553651,706075,377803,1630008,593302,2443356,700332,1822941,1049780,1338563,1987070,504902,1181211,657693,1293714,627639,298117,1067580,1101409,2071700,2891918,4346737,2723748
147.5,2583725,2881075,2936665,1843044,3029842,2873779,6153971,4861804,4129883,1233738,6161178,1438197,1564261,2815027,3484371,2790490,4398031,3693342,5471329,2080771,3503210,4862085,5708036,4597900,4648543,3793580,3486205,3793890,3833252,5349267,2168541,3496983,1525643,1568409,1687434,2192548,837878,524626,1748613,5840754,6485836,5709045,2572239,6550189,3857381,2632978,2500185,1979742,3181128,3722867,1751751,4355451,3161761,3440392,4138671,4501064,1981441,1886511,1190398,1001581,1944759,1326656,1601613,2443878,6047096,3923119,4466021,4737147,6182376,3417169,3957593,4050299,3360019,6789953,2067686,608963,673355,575533,646212,677039,486563,424470,556646,660271,390941,1405239,532828,2377990,692389,1778138,1009349,1316672,2094242,494524,1188310,632756,1154075,608529,335003,1031839,988577,1983733,2915482,4530319,2746033
148.5,2467109,2812259,2844298,1821303,2699048,2789815,5814688,4714058,3894945,1147600,6739814,1443480,1415544,2754937,3140397,2673628,4233598,3500429,4910791,2152728,3542610,4590559,5627968,4505399,4660162,3606357,3312252,3719630,3881752,5498818,2145052,3502116,1451564,1461495,1662473,2145163,758017,512822,1714398,5712886,6183298,5634540,2682822,6364090,3918317,2578616,2386336,1904358,3001088,3666625,1617792,4101048,2976128,3343470,3882376,4436736,1858458,1793520,1205910,960599,1960851,1313575,1603441,2536403,6106032,3833572,4542559,4551867,6016038,3370409,4034546,3891590,3277693,6598289,2019033,573857,655449,543687,691961,657340,493854,433637,558254,615903,403165,1159796,473157,2297483,688916,1732777,973428,1294374,2190656,488251,1184876,610440,1018222,590319,377275,1003159,888030,1898481,2926624,4647861,2763995
149.5,2352052,2736030,2752509,1819707,2407557,2709289,5467370,4567026,3661922,1077338,7293692,1472163,1289223,2679613,2835611,2565813,4086860,3312565,4382580,2229292,3558435,4335868,5533433,4406127,4683180,3435433,3144760,3646082,3924071,5611142,2127442,3491848,1398193,1354855,1641231,2094968,687338,506720,1681889,5596017,5868566,5577685,2813180,6183096,3989873,2527727,2282974,1836879,2832565,3601381,1499681,3849271,2808801,3250649,3635678,4369773,1753941,1703500,1223871,921920,1976074,1305116,1607906,2650089,6164142,3749159,4612882,4372563,5846570,3317147,4107345,3730012,3197470,6323754,1975056,540732,638241,511047,746417,638918,506290,446484,558451,573261,414002,917283,415960,2204914,689730,1687660,941721,1271620,2273284,485413,1170625,590707,888886,573029,425281,980957,799649,1817065,2925799,4691398,2776722
150.5,2238790,2653445,2661034,1838444,2153862,2632485,5121359,4420371,3434513,1021134,7786393,1525667,1182553,2588889,2568234,2466633,3956180,3129989,3896940,2309385,3548214,4101138,5424253,4301668,4715722,3281848,2984802,3573856,3958495,5681445,2115601,3464992,1363991,1250420,1623106,2042063,624999,506102,1650864,5490589,5547050,5537786,2963802,6008044,4071206,2479862,2189708,1776586,2676391,3526899,1396300,3601886,2659751,3162094,3400039,4298897,1666278,1617385,1243686,885840,1990221,1301636,1614580,2784927,6219859,3669919,4673460,4203227,5675180,3256767,4172162,3567652,3118706,5980237,1935458,509715,621797,478300,809601,621664,523836,463096,557257,532574,423008,696480,362491,2103546,694675,1643504,913940,1248394,2339426,485373,1145777,573509,768174,556678,479245,964720,722962,1740327,2913867,4657577,2783390
151.5,2127581,2565528,2569434,1877952,1935451,2559608,4784414,4273831,3215905,977459,8177473,1605987,1093037,2483398,2335554,2375599,3839482,2952879,3459716,2391837,3510621,3888466,5300604,4193716,4755635,3146060,2833309,3503455,3983459,5706197,2109327,3420894,1347702,1149813,1607488,1986647,570187,510855,1621139,5396906,5223916,5513908,3135072,5839655,4161383,2434598,2105999,1722765,2532966,3443181,1306444,3360546,2528716,3077831,3176590,4222908,1593981,1535914,1264735,852604,2003099,1303421,1622996,2940745,6271457,3595840,4720971,4047048,5502967,3188857,4225042,3406307,3040821,5584698,1899912,480880,606183,446040,881222,605470,546445,483564,554736,494016,429797,509033,313591,1996603,703613,1600931,889812,1224711,2386875,487506,1111038,558790,657551,541283,539201,953996,657264,1668850,2892022,4548055,2783305
152.5,2018692,2473249,2477134,1938895,1749240,2490781,4462585,4127223,3008690,945055,8426478,1715677,1018454,2364532,2134345,2292167,3734338,2781367,3073100,2475399,3445606,3699048,5163007,4084008,4800506,3028070,2691056,3435269,3997586,5683342,2108312,3359429,1348339,1054321,1593764,1928999,522135,520964,1592565,5315151,4903924,5504896,3327183,5678546,4259372,2391537,2031205,1674712,2402326,3350478,1228884,3126758,2415276,2997764,2966146,4140728,1535706,1459638,1286386,822413,2014530,1310695,1632649,3117104,6317078,3526865,4752462,3906473,5330916,3113227,4262072,3247470,2963305,5155409,1868064,454257,591462,414758,960542,590235,574021,507975,550990,457712,434068,359333,269718,1887081,716418,1560471,869074,1200617,2414059,491185,1067534,546491,557874,526856,604919,948388,601725,1602989,2861699,4369273,2775929
153.5,1912394,2377514,2383457,2022101,1591915,2426039,4160250,3980439,2814838,922907,8498221,1857753,956859,2234349,1961193,2215745,3638053,2615554,2736496,2558774,3354412,3533333,5012310,3974258,4847694,2927526,2558654,3369568,3999733,5612430,2112126,3280986,1365155,964890,1581333,1869470,480132,536503,1565025,5245403,4591307,5509398,3540041,5525231,4364046,2350312,1964612,1631745,2284222,3249281,1162410,2901856,2318908,2921698,2769232,4051448,1490252,1388932,1307999,795418,2024348,1323619,1643002,3313199,6354778,3462882,4765500,3783300,5159892,3029923,4279589,3092343,2885728,4710273,1839536,429836,577693,384836,1046221,575863,606385,536387,546149,423734,435625,246007,231012,1777623,732963,1522568,851474,1176181,2420136,495777,1016716,536545,469452,513412,675837,947547,555473,1542908,2824480,4131661,2760912
154.5,1808956,2279166,2287680,2128466,1460173,2365325,3880263,3833444,2635722,910214,8368547,2035503,906570,2095422,1812707,2145717,3547745,2455523,2447390,2640646,3239477,3391177,4849656,3866100,4894370,2843814,2436558,3306503,3989023,5494646,2120193,3186406,1397580,882151,1569610,1808463,443527,557625,1538436,5187656,4289685,5525880,3773168,5380133,4474183,2310594,1905463,1593201,2178180,3140306,1105861,2686984,2239044,2849358,2586111,3954371,1456560,1324014,1328948,771733,2032400,1342298,1653487,3527765,6382576,3403733,4758306,3678785,4990643,2939226,4274399,2941851,2807739,4265440,1813931,407573,564931,356552,1136174,562266,643225,568815,540372,392117,434392,164117,197362,1670435,753118,1487584,836775,1151496,2405045,500644,960243,528883,392139,500959,750987,951164,517664,1488615,2782004,3848430,2738108
155.5,1708631,2178983,2189089,2258794,1350882,2308492,3624175,3686279,2472171,906365,8029442,2252139,866151,1950658,1685659,2081448,3460431,2301346,2202096,2719721,3104244,3271982,4676438,3761042,4937583,2776136,2325074,3246119,3964867,5332747,2131780,3076910,1445149,806446,1558041,1746420,411733,584547,1512743,5141826,4002017,5552642,4025600,5243589,4588469,2272090,1852974,1558449,2083574,3024469,1058146,2483076,2175109,2780405,2416818,3849045,1433698,1264968,1348629,751431,2038546,1366772,1663514,3758985,6398512,3349206,4729855,3593759,4823804,2841642,4243991,2796667,2729072,3834358,1790839,387400,553223,330089,1227478,549361,684050,605201,533828,362858,430419,107253,168480,1567268,776732,1455809,824748,1126673,2369492,505148,899859,523429,325432,489507,828942,958960,487517,1439994,2735888,3534158,2707584
156.5,1611658,2077688,2087037,2413583,1261172,2255301,3392471,3539050,2324543,910911,7492171,2510267,834380,1803098,1577060,2022298,3373121,2153086,1996362,2794767,2952885,3174814,4494259,3660428,4974337,2723561,2224376,3188354,3926981,5130896,2145980,2954022,1507403,737883,1546111,1683803,384227,617541,1487918,5107766,3730599,5587834,4295790,5115854,4705514,2234549,1806359,1526888,1999665,2902853,1018248,2290849,2126555,2714462,2261199,3735286,1420848,1211766,1366482,734557,2042657,1397011,1672479,4004433,6400718,3299039,4679932,3528731,4659903,2737888,4186729,2657248,2649554,3427298,1769838,369227,542609,305550,1316335,537073,728150,645388,526700,335922,423872,69056,143964,1469420,803626,1427467,815171,1101839,2314891,508673,837276,520108,268570,479061,907789,970677,464353,1396834,2687662,3203396,2669621
157.5,1518250,1975952,1981015,2592736,1188479,2205416,3184821,3391927,2192816,923538,6787396,2811125,810227,1655723,1484196,1967633,3282941,2010807,1825803,2864648,2789989,3098491,4304866,3565412,5001689,2685065,2134523,3133061,3875381,4894427,2161698,2819477,1583783,676375,1533357,1621078,360545,656909,1463956,5085273,3477089,5629474,4581531,4997111,4823866,2197760,1764835,1497954,1925653,2776665,985224,2110802,2092877,2651124,2118944,3613197,1417283,1164291,1382005,721131,2044615,1432904,1679776,4261042,6387485,3252924,4609137,3483980,4499369,2628858,4101995,2523859,2569101,3051302,1750503,352951,533120,282971,1398161,525334,774552,689089,519165,311251,415025,44072,123351,1377783,833585,1402728,807834,1077127,2243255,510644,774083,518835,220632,469625,985142,986075,447606,1358855,2638716,2869495,2624698
158.5,1428592,1874405,1870717,2795190,1130546,2158413,3000301,3245139,2076671,944040,5961856,3153595,792830,1511288,1404629,1916830,3187253,1874564,1686197,2928364,2620242,3041642,4110103,3476948,5016851,2659552,2055486,3080016,3810380,4629548,2177658,2675145,1673511,621689,1519375,1558702,340284,702966,1440872,5074091,3242557,5675476,4879902,4887471,4942026,2161550,1727637,1471121,1860706,2647198,958206,1943223,2073624,2589978,1989620,3483161,1422345,1122359,1394771,711157,2044314,1474245,1684811,4525106,6357333,3210507,4518833,3459624,4342547,2515589,3990265,2396614,2487724,2710455,1732411,338461,524776,262336,1467800,514085,822006,735857,511398,288766,404231,28056,106165,1292896,866343,1381710,802529,1052680,2157055,510549,711674,519524,180613,461199,1058207,1004917,436831,1325729,2590270,2543764,2573472
