particle_size,std_after_125_1_1_00,std_after_125_1_1_01,std_after_125_1_1_02,std_after_125_1_2_00,std_after_125_1_2_01,std_after_125_1_2_02,std_after_125_2_1_00,std_after_125_2_1_01,std_after_125_2_1_02,std_after_125_2_2_00,std_after_125_2_2_01,std_after_125_2_2_02,std_after_125_3_1_00,std_after_125_3_1_01,std_after_125_3_1_02,std_after_125_3_2_00,std_after_125_3_2_01,std_after_125_3_2_02,std_after_125_4_1_00,std_after_125_4_1_01,std_after_125_4_1_02,std_after_125_4_2_00,std_after_125_4_2_01,std_after_125_4_2_02,std_after_125_5_1_00,std_after_125_5_1_01,std_after_125_5_1_02,std_after_125_5_2_00,std_after_125_5_2_01,std_after_125_5_2_02,std_after_125_6_1_00,std_after_125_6_1_01,std_after_125_6_1_02,std_after_125_6_2_00,std_after_125_6_2_01,std_after_125_6_2_02,std_before_125_6_1_00,std_before_125_6_1_01,std_before_125_6_1_02,std_before_125_6_2_00,std_before_125_6_2_01,std_before_125_6_2_02,std_before_125_1_1_00,std_before_125_1_1_01,std_before_125_1_1_02,std_before_125_1_2_00,std_before_125_1_2_01,std_before_125_1_2_02,std_before_125_2_2_00,std_before_125_2_2_01,std_before_125_2_2_02,std_before_125_3_1_00,std_before_125_3_1_01,std_before_125_3_1_02,std_before_125_3_2_00,std_before_125_3_2_01,std_before_125_3_2_02,std_before_125_5_1_00,std_before_125_5_1_01,std_before_125_5_1_02,std_before_125_5_2_00,std_before_125_5_2_01,std_before_125_5_2_02,std_before_125_4_1_00,std_before_125_4_1_01,std_before_125_4_1_02,std_before_125_4_2_00,std_before_125_4_2_01,std_before_125_4_2_02
201.5,84287,29,42295,2370094,3701882,1660034,200,2061,2,362210,574289,2394,32630,0,286,48188,192985,25628,0,2432,200355,16336,12,13286,147219,11586,33919,0,695271,72579,13685,175013,50001,7435,250716,242103,160497,8724,62977,0,157874,7517,0,42013,144,251656,77350,90701,103,0,0,1132,0,0,0,117,419,485596,1205,0,527,8973,222,48349,92142,30550,0,0,42713
202.5,80411,24,31352,2405141,3576579,1647952,220,2027,0,363108,526516,2849,32757,0,143,48072,155137,24421,0,2273,193500,14446,5,7828,149034,9121,29336,0,744593,56564,9760,173202,48033,4852,269959,268793,160533,5099,62839,0,154706,4745,0,37180,140,216823,80102,95620,107,0,0,463,0,0,0,63,249,526099,753,0,214,5427,196,36564,94330,23230,0,0,43812
203.5,75848,20,22694,2431142,3435004,1635942,245,2006,0,354342,475442,3464,33209,0,70,48324,121637,23689,0,2129,186042,12752,2,4448,145760,7159,25381,0,776628,44066,6767,169684,46456,3051,287280,298013,160068,2820,62717,0,151096,2941,0,32939,137,183431,83377,100492,112,0,0,176,0,0,0,33,146,552180,459,0,81,3191,176,27132,95009,17380,0,0,45306
204.5,70752,17,16021,2447223,3280549,1624114,278,2000,0,336242,422589,4291,33970,0,33,48943,92979,23394,0,1996,178029,11237,0,2440,137779,5603,21979,0,788372,34395,4555,164447,45223,1846,301671,329578,159046,1475,62577,0,147079,1791,0,29237,136,152311,87175,105172,117,0,0,62,0,0,0,17,85,559592,274,0,28,1824,160,19755,94075,12807,0,0,47195
205.5,65293,14,11018,2452704,3116617,1612556,320,2008,0,310016,369510,5400,35030,0,15,49935,69271,23517,0,1875,169526,9885,0,1292,125942,4371,19059,0,778548,26959,2972,157564,44296,1073,312126,363119,157423,729,62386,0,142693,1074,0,26018,137,124091,91493,109499,123,0,0,21,0,0,0,9,49,545854,160,0,9,1013,147,14116,91518,9305,0,0,49479
206.5,59641,13,7373,2447132,2946490,1601337,372,2030,0,277595,317684,6887,36373,0,7,51309,50290,24057,0,1764,160608,8682,0,662,111417,3400,16559,0,747836,21266,1877,149190,43639,599,317726,398034,155171,340,62115,0,137985,636,0,23232,139,99170,96321,113299,129,0,0,6,0,0,0,5,28,510997,92,0,3,547,136,9901,87429,6676,0,0,52156
207.5,53958,12,4794,2430305,2773228,1590505,439,2067,0,241354,268424,8875,37986,0,3,53079,35578,25028,0,1663,151360,7614,0,328,95490,2635,14420,0,698784,16918,1146,139552,43218,320,317745,433452,152276,150,61733,0,133005,371,0,20829,143,77727,101636,116396,136,0,0,2,0,0,0,2,15,457843,52,0,0,287,128,6820,81993,4735,0,0,55221
208.5,48390,11,3025,2402285,2599591,1580088,522,2121,0,203782,222806,11522,39845,1,1,55268,24529,26462,0,1569,141875,6667,0,158,79378,2035,12593,0,635418,13600,675,128938,43004,164,311751,468205,148741,62,61213,0,127804,215,0,18763,149,59742,107407,118621,143,0,0,0,0,0,0,1,9,391643,29,0,0,147,122,4615,75471,3325,0,0,58662
209.5,43057,11,1850,2363402,2427984,1570094,627,2191,0,167160,181617,15026,41923,2,0,57897,16485,28408,0,1484,132248,5831,0,74,64086,1565,11034,0,562646,11069,384,117670,42968,80,299684,500828,144587,24,60532,0,122435,123,0,16995,157,45030,113583,119818,152,0,0,0,0,0,0,0,5,319131,16,0,0,73,117,3069,68176,2316,0,0,62456
210.5,38050,10,1095,2314239,2260431,1560510,758,2280,0,133312,145338,19630,44181,5,0,60997,10804,30932,0,1406,122579,5093,0,33,50329,1199,9703,0,485577,9135,210,106083,43079,38,281900,529602,139848,9,59671,0,116951,70,0,15487,166,33287,120093,119862,161,0,0,0,0,0,0,0,3,247222,8,0,0,35,114,2008,60442,1603,0,0,66567
211.5,33435,11,626,2255611,2098574,1551309,922,2389,0,103470,114154,25616,46567,10,0,64599,6908,34120,0,1334,112965,4443,0,15,38511,914,8568,0,408908,7656,111,94502,43309,17,259170,552631,134576,3,58612,0,111400,40,0,14206,178,24138,126846,118666,171,0,0,0,0,0,0,0,1,181760,5,0,0,17,112,1293,52598,1104,0,0,70943
212.5,29250,11,346,2188530,1943681,1542444,1126,2521,0,78260,87986,33299,49017,22,0,68738,4313,38076,0,1268,103498,3872,0,6,28765,692,7599,0,336461,6525,56,83221,43628,7,232619,567984,128834,1,57348,0,105829,23,0,13124,192,17174,133723,116189,181,0,0,0,0,0,0,0,0,126640,2,0,0,8,111,821,44939,758,0,0,75514
213.5,25508,12,184,2114162,1796676,1533858,1379,2677,0,57774,66540,43006,51452,48,0,73450,2630,42927,0,1209,94267,3371,0,3,21012,522,6772,0,270945,5662,27,72487,44005,3,203622,573880,122695,0,55872,0,100281,13,0,12216,209,11996,140581,112446,193,0,0,0,0,0,0,0,0,83520,1,0,0,3,111,514,37708,521,0,0,80188
214.5,22206,13,94,2033782,1658174,1525477,1691,2861,0,41706,49371,55047,53782,104,0,78773,1569,48818,0,1154,85349,2933,0,1,15042,391,6065,0,213920,5005,13,62491,44407,1,173663,568910,116242,0,54187,0,94794,7,0,11461,230,8229,147252,107504,206,0,0,0,0,0,0,0,0,52092,0,0,0,2,111,317,31087,358,0,0,84850
215.5,19325,15,46,1948722,1528518,1517221,2075,3077,0,29503,35940,69667,55904,221,0,84741,916,55915,0,1105,76814,2549,0,0,10575,290,5461,0,165927,4512,6,53365,44799,0,144182,552268,109559,0,52299,0,89400,4,0,10839,254,5548,153542,101487,221,0,0,0,0,0,0,0,0,30706,0,0,0,0,112,194,25193,247,0,0,89364
216.5,16836,17,22,1860327,1407826,1508998,2541,3327,0,20500,25669,86985,57710,463,0,91386,524,64398,0,1061,68717,2215,0,0,7318,214,4945,0,126714,4148,2,45181,45146,0,116438,523936,102735,0,50222,0,84128,2,0,10335,282,3679,159242,94564,236,0,0,0,0,0,0,0,0,17101,0,2,0,0,114,117,20080,171,0,0,93577
217.5,14706,20,10,1769907,1296030,1500712,3104,3618,0,14028,17988,106931,59091,946,0,98735,294,74458,0,1021,61105,1923,0,0,4995,156,4503,0,95498,3891,0,37964,45412,0,91403,484812,95856,0,47973,0,79001,1,0,9936,316,2402,164130,86941,253,0,0,0,0,0,0,0,0,8997,0,4,0,0,117,70,15751,120,0,0,97318
218.5,12897,23,4,1678702,1192916,1492264,3777,3953,0,9479,12370,129181,59946,1877,0,106804,162,86286,0,986,54010,1669,0,0,3372,113,4124,0,71204,3724,0,31694,45562,0,69701,436704,89002,0,45576,0,74038,0,0,9631,355,1545,167982,78849,272,0,1,0,0,0,0,0,0,4473,0,7,0,0,120,42,12167,85,0,0,100411
219.5,11373,28,2,1587848,1098160,1483551,4572,4339,0,6345,8349,153108,60189,3593,0,115597,88,100060,0,955,47454,1449,0,0,2256,81,3801,0,52661,3636,0,26319,45561,0,51607,382194,82250,0,43056,0,69253,0,0,9411,401,980,170585,70525,292,0,4,0,0,0,0,0,0,2102,0,14,0,0,123,25,9261,60,0,0,102683
220.5,10099,35,0,1498357,1011357,1474472,5498,4781,0,4220,5532,177765,59755,6606,0,125101,47,115928,0,928,41445,1257,0,0,1499,58,3524,0,38736,3620,0,21765,45376,0,37085,324378,75668,0,40444,0,64657,0,0,9267,454,615,171746,62204,313,0,10,0,0,0,0,0,0,935,0,27,0,0,127,15,6953,44,0,0,103974
221.5,9041,43,0,1411102,932052,1464930,6563,5287,0,2799,3599,201917,58612,11612,0,135282,25,133982,0,905,35983,1090,0,0,992,41,3287,0,28417,3672,0,17949,44979,0,25855,266501,69312,0,37771,0,60257,0,0,9192,517,381,171313,54098,337,0,27,0,0,0,0,0,0,394,0,52,0,0,131,9,5152,32,0,0,104148
222.5,8171,55,0,1326809,859757,1454831,7766,5864,0,1856,2300,224121,56761,19432,0,146081,13,154239,0,887,31057,946,0,0,655,28,3086,0,20851,3793,0,14779,44346,0,17484,211575,63231,0,35068,0,56058,0,0,9180,590,234,169179,46390,363,0,66,0,0,0,0,0,0,157,0,100,0,0,135,5,3770,24,0,0,103110
223.5,7463,70,0,1246057,793973,1444088,9102,6520,0,1236,1444,242862,54239,30832,0,157411,7,176604,0,873,26651,821,0,0,433,19,2914,0,15345,3987,0,12166,43462,0,11466,162042,57463,0,32368,0,52061,0,0,9227,675,143,165300,39227,390,0,158,0,0,0,0,0,0,60,0,191,0,0,139,3,2728,19,0,0,100811
224.5,6897,89,0,1169287,734199,1432623,10554,7264,0,829,891,256724,51120,46221,0,169150,3,200849,0,862,22738,713,0,0,287,13,2769,2,11359,4259,0,10026,42316,0,7292,119535,52035,0,29700,0,48266,0,0,9325,774,86,159700,32712,420,0,362,0,0,0,0,0,0,22,0,361,0,0,144,2,1953,15,0,0,97258
225.5,6454,115,0,1096806,679948,1420367,12098,8102,0,562,540,264570,47505,65261,0,181141,2,226589,0,856,19291,619,0,0,191,9,2647,7,8482,4618,0,8282,40909,0,4497,84806,46964,0,27093,0,44672,0,0,9469,890,52,152473,26906,452,0,791,0,0,0,0,0,0,7,0,671,0,0,148,1,1385,12,0,0,92520
226.5,6122,149,0,1028808,630750,1407265,13697,9045,0,387,322,265702,43518,86535,0,193193,0,253262,0,854,16276,538,0,0,128,6,2546,21,6405,5077,0,6866,39249,0,2690,57786,42261,0,24571,0,41273,0,0,9654,1024,31,143785,21834,486,0,1647,0,0,0,0,0,0,2,0,1224,0,0,152,0,973,10,0,0,86722
227.5,5888,193,0,965383,586161,1393270,15305,10099,0,271,189,259963,39297,107489,0,205076,0,280132,0,857,13657,468,0,0,86,4,2462,60,4906,5653,0,5720,37354,0,1561,37768,37925,0,22156,0,38068,0,0,9872,1179,19,133861,17485,523,0,3254,0,0,0,0,0,0,0,0,2183,0,0,156,0,679,8,0,0,80044
228.5,5745,250,0,906535,545761,1378353,16867,11271,0,194,109,247766,34980,124793,0,216529,0,306302,0,864,11398,407,0,0,59,2,2395,167,3819,6365,0,4794,35250,0,878,23650,33953,0,19866,0,35050,0,0,10115,1358,11,122978,13824,561,0,6087,0,0,0,0,0,0,0,0,3799,0,0,159,0,470,7,0,0,72705
229.5,5690,323,0,852197,509162,1362493,18322,12568,0,142,62,230043,30697,135154,0,227265,0,330746,0,876,9464,355,0,0,41,2,2343,450,3031,7236,0,4046,32972,0,480,14174,30333,0,17713,0,32213,0,0,10373,1566,7,111446,10793,602,0,10756,0,0,0,0,0,0,0,0,6438,0,0,162,0,324,6,0,0,64953
230.5,5720,417,0,802247,476003,1345687,19606,13993,0,107,35,208109,26566,136314,0,236975,0,352369,1,893,7817,309,0,0,28,0,2305,1163,2456,8295,0,3443,30560,0,255,8123,27051,0,15709,0,29552,0,0,10636,1805,4,99592,8327,645,0,17915,0,0,0,0,0,0,0,0,10595,0,0,165,0,222,6,0,0,57043
231.5,5836,534,0,756520,445956,1327942,20658,15547,0,83,19,183499,22681,127852,0,245346,0,370075,4,916,6426,270,0,0,20,0,2279,2863,2037,9576,0,2955,28057,0,131,4448,24089,0,13858,0,27061,0,0,10890,2079,3,87737,6350,689,0,28071,0,0,0,0,0,0,0,0,16899,0,0,167,0,151,5,0,0,49223
232.5,6042,681,0,714823,418717,1309280,21424,17230,0,67,10,157775,19110,111378,0,252070,0,382854,14,944,5257,236,0,0,15,0,2264,6675,1732,11116,0,2562,25511,0,66,2326,21426,0,12163,0,24733,0,0,11121,2394,2,76177,4790,735,0,41302,0,0,0,0,0,0,0,0,26070,0,0,168,0,103,5,0,0,41717
233.5,6346,859,0,676941,394012,1289733,21862,19035,0,56,6,132361,15899,90031,0,256860,0,389875,43,980,4281,207,0,0,11,0,2261,14656,1511,12957,0,2244,22966,0,32,1160,19041,0,10622,0,22562,0,0,11313,2754,0,65174,3576,782,0,56969,0,0,0,0,0,0,0,0,38826,0,0,169,0,70,5,0,0,34710
234.5,6758,1074,0,642648,371592,1269346,21945,20954,0,48,3,108419,13069,67473,0,259466,0,390561,124,1022,3470,181,0,0,8,0,2267,30141,1356,15147,0,1988,20469,0,15,552,16911,0,9233,0,20541,0,0,11450,3164,0,54937,2644,830,0,73557,0,0,0,0,0,0,0,0,55723,0,0,169,0,47,5,0,0,28344
235.5,7291,1326,0,611715,351230,1248172,21666,22973,0,43,2,86782,10620,46855,0,259696,0,384660,339,1073,2802,159,0,0,6,0,2284,57773,1252,17735,0,1780,18058,0,7,251,15016,0,7989,0,18663,0,0,11513,3631,0,45620,1938,879,0,88782,0,0,0,0,0,0,0,0,76940,0,0,169,0,32,6,0,0,22708
236.5,7963,1617,0,583913,332722,1226272,21037,25071,0,40,0,67941,8538,30136,0,257422,0,372281,871,1133,2252,140,0,0,5,0,2311,102733,1191,20773,0,1614,15768,0,3,109,13333,0,6882,0,16923,0,0,11488,4159,0,37318,1408,927,0,100049,0,0,0,0,0,0,0,0,102054,0,0,168,0,22,6,0,0,17844
237.5,8797,1945,0,559020,315885,1203715,20088,27225,0,39,0,52077,6796,17947,0,252598,0,353896,2094,1202,1804,123,0,0,4,0,2348,168752,1166,24313,0,1480,13627,0,1,45,11842,0,5905,0,15314,0,0,11359,4756,0,30072,1016,975,0,105155,0,0,0,0,0,0,0,0,129851,0,0,166,0,15,7,0,0,13749
238.5,9819,2302,0,536821,300553,1180575,18866,29405,0,40,0,39125,5359,9895,0,245265,0,330311,4699,1283,1440,108,0,0,3,0,2394,255057,1176,28406,0,1373,11656,0,0,18,10523,0,5047,0,13830,0,0,11117,5428,0,23871,728,1022,0,102981,0,0,0,0,0,0,0,0,158288,0,0,164,0,10,8,0,0,10387
239.5,11059,2680,0,517112,286576,1156929,17428,31575,0,42,0,28845,4191,5051,0,235557,0,302598,9805,1377,1145,96,0,0,2,0,2450,353435,1222,33098,0,1290,9867,0,0,7,9359,0,4298,0,12463,0,0,10754,6180,0,18669,519,1066,0,93893,0,0,0,0,0,0,0,0,184640,0,0,162,0,7,9,0,0,7691
240.5,12555,3066,0,499704,273820,1132858,15840,33697,0,46,0,20895,3252,2388,0,223690,0,272006,18956,1485,908,85,0,0,2,0,2516,447551,1306,38425,0,1225,8268,0,0,2,8331,0,3647,0,11209,0,0,10269,7021,0,14385,368,1108,0,79645,0,0,0,0,0,0,0,0,205880,0,0,159,0,5,11,0,0,5582
241.5,14346,3443,0,484415,262165,1108440,14169,35726,0,52,0,14890,2506,1045,0,209961,0,239859,33854,1610,718,75,0,0,2,0,2592,516346,1435,44414,0,1177,6859,0,0,0,7425,0,3085,0,10060,0,1,9669,7955,0,10923,260,1146,0,62816,0,0,0,0,0,0,0,0,219229,0,0,155,0,3,13,0,0,3969
242.5,16478,3792,0,471081,251501,1083757,12478,37618,0,62,0,10454,1920,424,0,194730,0,207448,55697,1752,566,67,0,0,1,0,2678,541294,1620,51076,0,1143,5633,0,0,0,6626,0,2603,0,9011,0,4,8965,8989,0,8175,183,1180,0,46042,0,0,0,0,0,0,0,0,222741,0,0,152,0,2,16,0,0,2766
243.5,18999,4092,0,459549,241732,1058885,10823,39327,0,76,0,7240,1463,159,0,178403,0,175942,84194,1916,445,59,0,0,1,0,2775,514355,1875,58403,0,1121,4580,0,0,0,5923,0,2190,0,8055,0,10,8175,10129,0,6032,129,1208,0,31351,0,0,0,0,0,0,0,0,215771,0,0,148,0,2,20,0,0,1889
244.5,21955,4325,0,449677,232768,1033900,9250,40807,0,97,0,4954,1109,56,0,161409,0,146312,116664,2103,350,53,0,0,1,0,2884,442064,2222,66367,0,1110,3689,0,0,0,5303,0,1838,0,7186,0,27,7325,11380,0,4389,90,1232,0,19826,0,0,0,0,0,0,0,0,199151,0,0,144,0,1,25,0,0,1264
245.5,25393,4472,0,441335,224530,1008871,7796,42015,0,127,0,3353,838,18,0,144179,0,119290,147868,2316,274,47,0,0,1,0,3004,342970,2688,74914,0,1108,2943,0,0,0,4757,0,1539,0,6399,0,68,6440,12744,0,3150,63,1249,0,11641,0,0,0,0,0,0,0,0,175032,0,0,140,0,0,32,0,0,828
246.5,29351,4523,0,434406,216948,983865,6482,42915,0,171,0,2249,631,5,0,127123,0,95347,171103,2559,215,42,0,0,0,0,3136,239788,3315,83967,0,1115,2327,0,0,0,4276,0,1287,0,5688,0,164,5551,14225,0,2231,45,1259,0,6347,0,0,0,0,0,0,0,0,146416,0,0,137,0,0,42,0,0,532
247.5,33855,4472,0,428781,209956,958943,5321,43474,0,236,0,1497,474,2,0,110614,0,74710,180442,2836,168,38,0,0,0,0,3281,150849,4154,93425,0,1130,1823,0,0,0,3851,0,1074,0,5046,0,372,4686,15825,0,1559,31,1262,0,3212,0,0,0,0,0,0,0,0,116523,0,0,133,0,0,55,0,0,335
248.5,38912,4320,0,424361,203497,934159,4316,43670,0,333,0,990,356,0,0,94968,0,57387,173159,3150,131,34,0,0,0,0,3440,85277,5276,103162,0,1152,1416,0,0,0,3476,0,895,0,4470,0,801,3870,17543,0,1076,22,1258,0,1510,0,0,0,0,0,0,0,0,88196,0,0,129,0,0,72,0,0,206
249.5,44506,4077,0,421056,197518,909562,3461,43490,0,479,0,651,266,0,0,80437,0,43214,151005,3506,103,30,0,0,0,0,3614,43270,6773,113030,0,1179,1091,0,0,0,3144,0,746,0,3952,0,1637,3124,19376,0,734,16,1247,0,659,0,0,0,0,0,0,0,0,63474,0,0,126,0,0,95,0,0,125
250.5,50584,3756,0,418782,191973,885195,2748,42929,0,699,0,427,199,0,0,67204,0,31901,119524,3909,80,27,0,0,0,0,3802,19688,8760,122864,0,1211,834,0,0,0,2851,0,620,0,3490,0,3179,2462,21322,0,494,11,1228,0,267,0,0,0,0,0,0,0,0,43428,0,0,123,0,0,125,0,0,74
251.5,57055,3379,0,417463,186817,861094,2161,41998,0,1032,0,279,149,0,0,55377,0,23088,85781,4363,63,25,0,0,0,0,4006,8026,11376,132488,0,1247,633,0,0,0,2590,0,516,0,3077,0,5862,1894,23372,0,329,8,1203,0,101,0,0,0,0,0,0,0,0,28245,0,0,120,0,0,166,0,0,43
252.5,63783,2967,0,417032,182015,837290,1685,40713,0,1533,0,183,111,0,0,45002,0,16384,55771,4874,49,22,0,0,0,0,4228,2930,14788,141715,0,1285,476,0,0,0,2359,0,429,0,2709,0,10276,1420,25517,0,217,6,1170,0,35,0,0,0,0,0,0,0,0,17462,0,0,118,0,0,221,0,0,24
253.5,70586,2542,0,417424,177530,813809,1304,39103,0,2283,0,119,83,0,0,36064,0,11400,32825,5446,38,20,0,0,0,0,4467,957,19174,150357,0,1325,356,0,0,0,2154,0,356,0,2382,0,17137,1038,27748,0,142,4,1132,0,11,0,0,0,0,0,0,0,0,10262,0,0,115,0,0,293,0,0,14
254.5,77237,2126,0,418581,173333,790669,1003,37207,0,3398,0,78,62,0,0,28498,0,7778,17478,6086,30,18,0,0,0,0,4725,280,24710,158233,0,1363,265,0,0,0,1971,0,296,0,2092,0,27207,738,30048,0,91,3,1087,0,3,0,0,0,0,0,0,0,0,5733,0,0,114,0,0,389,0,0,7
255.5,83474,1735,0,420452,169396,767886,767,35069,0,5030,0,51,47,0,0,22204,0,5205,8416,6799,24,16,0,0,0,0,5003,73,31542,165167,0,1399,196,0,0,0,1807,0,246,0,1835,0,41162,511,32401,0,58,2,1038,0,0,0,0,0,0,0,0,0,0,3046,0,0,112,0,0,514,0,0,4
256.5,89010,1382,0,422987,165695,745470,584,32740,0,7377,0,34,35,0,0,17059,0,3416,3663,7589,19,15,0,0,0,0,5301,17,39740,171001,0,1430,144,0,0,0,1661,0,205,0,1608,0,59403,344,34787,0,37,2,986,0,0,0,0,0,0,0,0,0,0,1539,0,0,111,0,0,677,0,0,2
257.5,93556,1074,0,426144,162209,723428,444,30272,0,10677,0,22,26,0,0,12923,0,2200,1441,8461,15,14,0,0,0,0,5622,4,49243,175597,0,1454,105,0,0,0,1530,0,171,0,1408,0,81861,225,37186,0,23,1,930,0,0,0,0,0,0,0,0,0,0,740,0,0,111,0,0,887,0,0,1
258.5,96840,815,0,429883,158918,701762,336,27719,0,15194,0,15,20,0,0,9653,0,1389,512,9418,12,12,0,0,0,0,5965,0,59803,178840,0,1469,77,0,0,0,1413,0,142,0,1232,0,107848,143,39573,0,15,0,871,0,0,0,0,0,0,0,0,0,0,338,0,0,111,0,0,1157,0,0,0
259.5,98634,604,0,434169,155806,680472,255,25136,0,21177,0,10,15,0,0,7110,0,861,165,10465,9,11,0,0,0,0,6331,0,70937,180644,0,1472,56,0,0,0,1307,0,119,0,1077,0,136003,88,41922,0,9,0,812,0,0,0,0,0,0,0,0,0,0,147,0,0,111,0,0,1499,0,0,0
260.5,98775,437,0,438970,152859,659557,193,22572,0,28805,0,7,11,0,0,5164,0,524,48,11603,8,10,0,0,0,0,6722,0,81904,180951,0,1462,40,0,0,0,1211,0,99,0,941,0,164379,53,44207,0,6,0,752,0,0,0,0,0,0,0,0,0,0,61,0,0,112,0,0,1927,0,0,0
261.5,97190,309,0,444260,150066,639012,146,20071,0,38102,0,5,8,0,0,3699,0,313,13,12832,6,9,0,0,0,0,7139,0,91745,179736,0,1438,29,0,0,0,1125,0,83,0,822,0,190682,31,46399,0,3,0,693,0,0,0,0,0,0,0,0,0,0,24,0,0,113,0,0,2458,0,0,0
262.5,93900,213,0,450014,147417,618833,111,17672,0,48847,0,3,6,0,0,2613,0,183,3,14152,5,9,0,0,0,0,7580,0,99380,177007,0,1399,21,0,0,0,1047,0,69,0,717,0,212596,17,48472,0,2,0,634,0,0,0,0,0,0,0,0,0,0,9,0,0,115,0,0,3109,0,0,0
263.5,89029,144,0,456211,144903,599013,85,15407,0,60500,0,2,5,0,0,1821,0,105,0,15558,4,8,0,0,0,0,8048,0,103775,172805,0,1344,15,0,0,0,975,0,58,0,625,0,228157,9,50398,0,1,0,578,0,0,0,0,0,0,0,0,0,0,3,0,0,118,0,0,3896,0,0,0
264.5,82794,95,0,462834,142518,579547,65,13301,0,72173,0,2,4,0,0,1252,0,60,0,17047,3,7,0,0,0,0,8543,0,104145,167203,0,1274,11,0,0,0,911,0,49,0,545,0,236057,5,52150,0,0,0,523,0,0,0,0,0,0,0,0,0,0,1,0,0,121,0,0,4835,0,0,0
