particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_600_1_00,24_600_1_01,24_600_1_02,24_600_2_00,24_600_2_01,24_600_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_600_1_00,19_600_1_01,19_600_1_02,19_600_2_00,19_600_2_01,19_600_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,22_800_1_00,22_800_1_01,22_800_1_02,22_800_2_00,22_800_2_01,22_800_2_02,27_800_1_00,27_800_1_01,27_800_1_02,27_800_2_00,27_800_2_01,27_800_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02
140.5,2983446,2218852,2894732,3408328,2354250,2733395,1826603,1632011,1067537,4689289,3449916,2757735,1597958,781716,1010188,2971503,1483321,657333,2622994,1669696,2376007,2474616,2732298,2689148,1152099,674479,231676,763773,321479,845853,2187246,905613,325665,897554,771183,137141,2014327,1499351,1343966,782009,2134861,1863376,1735723,1908266,1152075,709441,1732300,593019,3291242,2892085,2429425,2322829,2900662,1663629,1043365,401029,1365940,1310666,1746468,1343919,5052132,3157403,4642591,4442678,2448979,4709294,692915,2256207,1316168,1425908,1921136,2210323,1006602,80869,161226,1818779,1192350,1242024,728271,1180977,76170,2081739,4702678,3699250,3773980,3714002,5771252,746199,451143,2065591,108425,42599,730506,3377477,2374877,3013451,2942951,2155258,2264271
141.5,2779617,2233911,2951632,3419796,2379626,2617025,1711886,1497139,1148032,4456162,3317917,2496608,1508443,884429,1039305,2794698,1517525,634668,2549884,1607682,2207965,2520658,2792864,2568560,1214801,635360,226054,740637,422645,786952,2245006,871812,300924,926831,810852,98048,1942888,1510372,1393243,805595,2058077,1881822,1642106,1866283,1102525,780100,1684774,587942,3368885,2965275,2325332,2334070,2962248,1648326,1011347,437631,1183482,1161908,1631372,1329303,4900522,3143316,4437244,4476587,2820424,4523209,648761,2230393,1334282,1195973,1830521,2132335,1014183,68479,135918,1960878,1116735,1193264,628762,1114718,75340,2130092,5240133,3704122,3750688,3499716,5674947,814819,440577,1816630,127912,37213,892022,3324525,2299890,3152166,2945711,2075741,2225712
142.5,2578786,2264440,2993361,3431324,2407562,2521400,1604965,1374896,1251485,4211536,3180984,2269372,1416289,998715,1068634,2610760,1541954,616029,2476403,1557702,2053937,2569123,2850021,2450921,1276408,599122,225259,712585,550388,727174,2264101,839381,281400,960244,853735,69746,1871402,1527730,1453431,833794,1991426,1902739,1553887,1819769,1058762,859160,1629905,581173,3439645,3047401,2222892,2358611,3035304,1638143,980466,479778,1026855,1025335,1507950,1312915,4748526,3120185,4223665,4506873,3245662,4315319,614507,2182981,1349208,999010,1743092,2048320,1019501,59871,116942,2070128,1046398,1136391,545105,1053189,76567,2192056,5772632,3710492,3721564,3297849,5563120,889979,429916,1549529,150284,33091,1068138,3267604,2221110,3291617,2952516,1999401,2192616
143.5,2385394,2310467,3017781,3441792,2437431,2445197,1506011,1265179,1380353,3961089,3039930,2074689,1322166,1122214,1096983,2424796,1554891,601066,2403214,1519290,1915134,2619433,2901269,2336360,1335889,566174,229028,679733,706736,668314,2241113,808624,266496,997216,899247,49494,1800527,1551347,1524630,866395,1934701,1925043,1471100,1769324,1020686,946446,1567986,572281,3499334,3137151,2122113,2396109,3117473,1632389,950907,527232,893683,901447,1379265,1294795,4597450,3086941,4004040,4532251,3722131,4093144,589116,2115689,1360664,833131,1659516,1960280,1020923,54187,102874,2139405,981071,1072905,475508,996801,79874,2266709,6277241,3718131,3685476,3109883,5435986,967803,419450,1284946,175485,29979,1249998,3205818,2139497,3427168,2962060,1926893,2164258
144.5,2202803,2371847,3023374,3450007,2468557,2386995,1415080,1167664,1537160,3709920,2895854,1910495,1226916,1251249,1123080,2241092,1555073,589443,2331005,1491985,1792135,2670980,2944199,2225066,1392166,536770,237266,642478,891279,611901,2176036,779816,255726,1037056,946645,35133,1730906,1581117,1606831,903193,1887570,1947607,1393664,1715633,988104,1041484,1499655,560938,3543829,3232828,2023091,2446026,3205983,1630414,922846,579485,781273,790286,1248526,1275035,4447775,3042931,3780676,4551574,4243104,3863944,571714,2031089,1368485,695505,1580369,1870215,1016848,50864,92654,2164658,920454,1004532,418137,945778,85411,2352901,6728994,3726611,3641529,2936881,5294233,1042902,409465,1039011,203316,27685,1425543,3138406,2056011,3553406,2972991,1858800,2139906
145.5,2033350,2448210,3009337,3454736,2500225,2345326,1332119,1081861,1724180,3462422,2750063,1774380,1131496,1380810,1145614,2063060,1541785,580837,2260456,1475352,1685026,2723103,2976599,2117269,1444136,511034,250014,601482,1100221,559136,2072325,753191,248704,1078956,995025,25018,1663140,1616894,1699854,943974,1849616,1969268,1321412,1659436,960755,1143427,1425858,546943,3569292,3332312,1926003,2507565,3297637,1631602,896444,635696,686886,691517,1118865,1253768,4299330,2987966,3555933,4563858,4796973,3634316,561582,1932365,1372628,582810,1506127,1780015,1005810,49573,85513,2145369,864227,933096,371249,900188,93450,2449192,7102929,3735300,3589097,2779529,5138999,1108520,400227,822089,233436,26071,1580655,3064785,1971586,3664306,2983913,1795627,2118826
146.5,1878454,2538887,2975635,3454744,2531688,2318709,1256988,1007175,1942971,3222215,2603994,1663855,1036937,1504729,1163300,1893254,1514924,574930,2192215,1468996,1593543,2775080,2996569,2013233,1490682,488990,267411,557627,1325807,510877,1936411,728947,245138,1121981,1043316,17925,1597781,1658466,1803283,988511,1820348,1988852,1254122,1601498,938315,1251009,1347783,530231,3572402,3433035,1831095,2579597,3388838,1635371,871837,694656,607910,604528,993136,1231161,4151479,2922345,3332163,4568303,5366990,3409905,558139,1823048,1373156,491606,1437151,1691390,986605,50184,80902,2084474,812063,860408,333264,859979,104392,2553799,7376449,3743348,3527838,2638179,4971816,1157079,391982,638951,265370,25035,1701046,2984577,1887100,3753506,2993395,1737798,2100278
147.5,1738770,2642823,2922992,3448842,2562177,2305660,1189469,942957,2193776,2992142,2459132,1576542,944279,1616084,1174950,1733441,1475006,571405,2126872,1472559,1517189,2826108,3002617,1913232,1530697,470586,289644,511947,1556403,467660,1776777,707238,244816,1165079,1090291,12961,1535317,1705543,1916399,1036567,1799226,2005196,1191540,1542579,920413,1362508,1266780,510883,3550584,3531992,1738677,2660588,3475654,1641173,849134,754787,541965,528509,873755,1207399,4003297,2846842,3111631,4564312,5931666,3195271,560919,1706748,1370227,418593,1373693,1605814,958417,52743,78455,1987794,763642,788158,302808,825004,118773,2664566,7531692,3749693,3457698,2512907,4794540,1181146,384943,489866,298551,24509,1774560,2897630,1803356,3814686,2999983,1685662,2083522
148.5,1614349,2758481,2852829,3435935,2590916,2304685,1129285,888546,2474798,2774300,2316929,1510285,854526,1707815,1179553,1584703,1423120,569938,2064946,1485724,1455340,2875296,2993747,1817540,1563103,455719,316903,465553,1777437,429745,1602824,688178,247597,1207098,1134601,9487,1476166,1757733,2038113,1087890,1785660,2017186,1133393,1483411,906632,1475729,1184280,489112,3502203,3625780,1649097,2748524,3553932,1648494,828412,814187,486943,462535,762597,1182680,3853747,2762665,2896450,4551498,6465938,2993855,569544,1586924,1364081,360783,1315891,1524496,920920,57477,77944,1863117,718654,717831,278711,795054,137265,2778959,7557529,3753071,3378912,2403573,4609256,1174718,379296,372082,332356,24450,1793367,2804029,1721063,3842030,3002218,1639499,2067823
149.5,1504800,2883744,2767161,3415066,2617138,2314268,1076117,843303,2781431,2570116,2178740,1463211,768592,1773479,1176342,1447551,1360843,570194,2006876,1508200,1407317,2921665,2969506,1726409,1586883,444253,349311,419542,1973124,397181,1423743,671845,253393,1246819,1174809,7052,1420677,1814528,2166914,1142215,1779018,2023789,1079403,1424672,896515,1588033,1101702,465258,3426709,3710687,1562731,2840858,3619450,1656855,809712,870722,441020,405628,660956,1157199,3701836,2671380,2688518,4529690,6943098,2808055,583691,1466694,1355012,315581,1263780,1448377,874352,64816,79254,1719149,676805,650653,260004,769870,160678,2894093,7450862,3752034,3291986,2309873,4418196,1134554,375198,281239,366164,24837,1755440,2704099,1640833,3830734,2998660,1599533,2052458
150.5,1409423,3015829,2668450,3385467,2640098,2332844,1029618,806633,3105551,2380428,2045772,1433741,687264,1808024,1164859,1322050,1290110,571821,1953014,1539709,1372446,2964144,2930010,1640067,1601113,436030,386849,374923,2128695,369868,1247603,658280,262159,1282990,1209455,5339,1369125,1875291,2300833,1199271,1778621,2024094,1029300,1366974,889569,1696393,1020382,439754,3324703,3782818,1479958,2934483,3668117,1665816,793048,922163,402639,356806,569554,1131149,3546760,2574817,2489470,4498920,7337275,2639342,603063,1348720,1343352,280825,1217298,1378136,819530,75430,82370,1564520,637822,587562,245900,749170,189937,3006797,7216999,3744984,3197666,2231395,4223633,1061166,372777,212472,399406,25669,1664923,2598390,1563170,3777507,2987915,1565938,2036723
151.5,1327329,3151235,2559449,3346595,2659089,2358792,989425,778012,3435063,2205586,1919042,1420584,611172,1808445,1144993,1207923,1213075,574445,1903627,1579968,1350093,3001588,2875923,1558697,1605002,430881,429271,332556,2232612,347619,1080768,647492,273869,1314382,1237121,4130,1321715,1939240,2437430,1258781,1783739,2017350,982822,1310852,885261,1797499,941508,413100,3197919,3838278,1401145,3025743,3696183,1674978,778402,966360,370486,315123,488605,1104710,3388010,2474968,2300644,4459420,7626134,2488422,627349,1235140,1329454,254771,1176295,1314220,757807,90286,87358,1406994,601453,529211,235767,732650,226046,3113723,6869036,3730212,3096904,2167659,4027801,959123,372138,161129,431608,26961,1531278,2487660,1488475,3680983,2968679,1538850,2019944
152.5,1257528,3285733,2443036,3298159,2673464,2390413,955173,756991,3753920,2045547,1799365,1422701,540771,1774195,1116991,1104652,1131963,577675,1858897,1628667,1339674,3032799,2808408,1482440,1597932,428630,476021,293107,2278252,330208,927669,639458,288494,1339844,1256516,3273,1278590,2005452,2573824,1320469,1793581,2003000,939723,1256755,883022,1887902,866075,385832,3049119,3873380,1326630,3110513,3700468,1683985,765728,1001425,343459,279693,417896,1078044,3225459,2373872,2123067,4411592,7793348,2355402,656194,1127559,1313668,236073,1140544,1256870,690971,110713,94358,1252959,567467,475986,229109,719999,270013,3211483,6426376,3705954,2990812,2118153,3832815,836455,373362,123159,462423,28743,1367482,2372837,1417048,3541998,2939776,1518378,2001493
153.5,1198996,3414425,2322062,3240143,2682645,2425929,926499,743209,4042797,1899965,1687340,1439256,476338,1707262,1081450,1011559,1048934,581096,1818930,1685447,1340664,3056551,2729049,1411388,1579500,429096,526152,257038,2264670,317414,790872,634126,305984,1358358,1266552,2665,1239832,2072858,2706753,1384061,1807293,1980708,899770,1205047,882249,1964193,794866,358479,2881916,3884884,1256709,3184336,3678569,1692524,754957,1025902,320642,249706,356892,1051298,3059400,2273525,1957453,4355991,7830410,2239941,689165,1027080,1296330,223745,1109752,1206156,621092,138480,103574,1107207,535656,428042,225542,710897,322745,3296811,5912626,3670459,2880617,2082354,3640608,703280,376509,95241,491641,31061,1187778,2254983,1349096,3363660,2900206,1504609,1980796
154.5,1150718,3531876,2199219,3172807,2686140,2463489,903053,736394,4280559,1768274,1583362,1469559,417977,1611895,1039268,927871,965971,584282,1783762,1749874,1352574,3071635,2639745,1345587,1549563,432087,578284,224603,2196321,309050,671348,631413,326229,1369097,1266424,2234,1205470,2140262,2832680,1449290,1823948,1950377,862750,1156007,882314,2023210,728442,331543,2700526,3870235,1191625,3242633,3629036,1700330,745999,1038899,301270,224437,304835,1024595,2890552,2175793,1804216,4293291,7737458,2141385,725720,934357,1277745,217129,1083563,1162012,550337,175845,115265,972943,505834,385343,224770,705016,384894,3366737,5353230,3622068,2767607,2059749,3452887,569996,381615,74773,519185,33973,1005542,2135250,1284742,3151200,2849196,1497617,1957351
155.5,1111718,3632338,2076944,3096676,2683555,2501187,884497,736362,4446466,1649758,1487640,1512993,365638,1494052,991581,852775,884800,586797,1753365,1821422,1374931,3076903,2542603,1285036,1508271,437402,630594,195877,2081924,304984,568849,631205,349036,1371469,1255672,1933,1175487,2206358,2947937,1515894,1842544,1912152,828463,1109836,882569,2062249,667156,305468,2509503,3827773,1131570,3280979,3551481,1707185,738745,1040164,284710,203248,260843,998040,2720025,2082348,1663503,4224255,7523004,2058883,765183,849672,1258185,215871,1061564,1124264,480798,225567,129727,851963,477833,347712,226571,702018,456662,3418760,4773190,3559297,2653088,2049831,3271102,445575,388694,59779,545098,37554,831710,2014831,1224035,2911593,2786247,1497465,1930740
156.5,1081070,3710047,1957349,3012523,2674601,2537088,870510,743011,4522865,1543610,1400217,1568938,319136,1360661,939686,785450,806839,588213,1727656,1899446,1407236,3071322,2439821,1229692,1456089,444821,680879,170787,1932800,305155,482295,633349,374090,1365156,1234223,1730,1149822,2269761,3048905,1583618,1862008,1866419,796725,1066665,882364,2079264,611174,280629,2313455,3756900,1076676,3295417,3446631,1712913,733073,1030085,270439,185585,223982,971718,2549248,1994638,1535223,4149706,7202647,1991461,806737,773012,1237877,219903,1043292,1092655,414319,290819,147277,744924,451507,314871,230778,701550,537592,3450985,4195150,3480933,2538334,2052103,3096437,336375,397732,48794,569508,41886,673968,1894914,1166961,2653019,2711177,1504203,1900639
157.5,1057904,3759596,1842184,2921324,2659098,2569276,860786,756315,4497916,1448975,1321001,1636685,278181,1218852,884953,725101,733179,588117,1706502,1983169,1448925,3054026,2333585,1179480,1393809,454104,726672,149145,1761131,309581,410121,637656,400925,1350126,1202410,1603,1128382,2329045,3132203,1652206,1881203,1813779,767363,1026560,881063,2073040,560499,257315,2116791,3658173,1027021,3282788,3316294,1717383,728848,1009634,258026,170974,193328,945693,2379871,1913862,1419088,4070491,6797053,1938094,849417,704138,1217002,229441,1028236,1066866,352391,374946,168220,651632,426723,286480,237261,703240,626355,3462233,3638038,3386121,2424556,2066061,2929809,245710,408679,40750,592599,47064,536665,1776641,1113454,2384198,2624152,1517866,1866831
158.5,1041401,3776331,1732832,2824223,2636982,2595903,855034,776313,4367773,1364990,1249789,1715347,242402,1075266,828741,670970,664595,586135,1689729,2071672,1499312,3024375,2225975,1134295,1322536,464984,765434,130690,1578459,318358,350551,643885,428899,1326639,1160958,1540,1111036,2382788,3194887,1721399,1898942,1755025,740218,989531,878065,2043306,515009,235738,1923504,3533306,982637,3241028,3163254,1720503,725929,980246,247120,159016,168012,920017,2213658,1840977,1314659,3987454,6329591,1897731,892130,642660,1195694,244992,1015836,1046528,296073,481011,192810,571323,403365,262173,245917,706685,720587,3452093,3116332,3274452,2312866,2091174,2771878,174116,421446,34878,614575,53190,421269,1661070,1063408,2113726,2525708,1538465,1829207
159.5,1030784,3756756,1630323,2722476,2608300,2615247,852977,803089,4137683,1290808,1186297,1803772,211380,935550,772327,622355,601565,581944,1677122,2163890,1557539,2982000,2118898,1094011,1243662,477166,794787,115121,1394644,331663,301790,651745,457178,1295228,1110943,1535,1097625,2429621,3234631,1790925,1914009,1691097,715138,955546,872831,1990784,474484,216028,1737013,3385085,943514,3169404,2991097,1722214,724165,943673,237438,149377,147240,894721,2052362,1776719,1221382,3901415,5824006,1869326,933682,588088,1174041,267369,1005493,1031231,245991,611105,221197,502891,381329,241577,256652,711455,816833,3420922,2639900,3146029,2204257,2126861,2623073,120075,435893,30629,635623,60368,327092,1549144,1016684,1849457,2416748,1565973,1787776
160.5,1025311,3698867,1535367,2617401,2573207,2625777,854343,836757,3821653,1225617,1130187,1900461,184670,804061,716848,578609,544317,575291,1668434,2258616,1622526,2926840,2014034,1058486,1158811,490325,812763,102124,1217321,349742,262157,660883,484741,1256664,1053728,1587,1087960,2468277,3249871,1860490,1925195,1623041,691982,924532,864907,1917159,438640,198249,1560067,3217192,909608,3068635,2803993,1722488,723407,901823,228759,141786,130315,869829,1897630,1721625,1138630,3813145,5302449,1851838,972825,539879,1152087,297718,996567,1020531,202359,765447,253369,445072,360524,224334,269368,717077,910622,3369791,2214313,3001519,2099586,2172455,2483614,80889,451820,27618,655884,68699,252085,1441673,973120,1598031,2298528,1600309,1742655
161.5,1024265,3602400,1448395,2510327,2531958,2626205,858872,877429,3440689,1168654,1081085,2003502,161818,683778,663267,539147,492873,566008,1663386,2354512,1692930,2859169,1912810,1027570,1069772,504111,818025,91390,1051792,372896,230145,670882,510403,1211911,990880,1702,1081820,2497636,3239904,1929765,1931327,1551962,670615,896391,853943,1824975,407149,182407,1394711,3033961,880856,2940886,2606450,1721319,723500,856607,220912,136024,116634,845351,1750904,1676068,1065734,3723349,4784059,1844231,1008320,497473,1129839,337532,988392,1013946,165056,941424,289087,396573,340869,210114,283953,723039,996736,3300382,1841462,2842172,1999570,2227170,2353545,53454,468956,25575,675426,78276,193518,1339318,932539,1364571,2172611,1641307,1694072
162.5,1026939,3468930,1369603,2402546,2484899,2615545,866300,925191,3019946,1119207,1038598,2110534,142387,576393,612347,503448,447094,554024,1661671,2450139,1767116,2779600,1816389,1001109,978413,518151,810033,82635,901241,401458,204457,681256,532866,1162068,924073,1892,1078955,2516769,3204925,1998378,1931314,1478977,650906,870999,839718,1717460,379664,168464,1242301,2840104,857176,2789628,2403054,1718718,724295,809817,213773,131920,105690,821289,1613369,1640294,1002014,3632659,4284156,1845459,1038996,460317,1107268,388666,980284,1010954,133700,1132810,327826,356154,322288,198622,300270,728786,1069650,3214857,1520346,2669808,1904784,2290062,2232761,34812,486955,24319,694220,89170,148497,1242587,894757,1152570,2040815,1688697,1642349
163.5,1032636,3301813,1299005,2295274,2432460,2593150,876365,980059,2585395,1076625,1002334,2218739,125961,482497,564655,471047,406729,539371,1662954,2543979,1843157,2689079,1725677,978950,886599,532065,789105,75605,767105,435760,184001,691449,550797,1108314,854995,2177,1079079,2524968,3146000,2065900,1924196,1405172,632733,848219,822146,1598305,355836,156349,1103567,2640410,838485,2619369,2198239,1714704,725643,763033,207260,129349,97064,797640,1485909,1614447,946800,3541622,3813997,1854456,1063826,427883,1084319,453313,971555,1010992,107738,1329488,368729,322678,304717,189603,318141,733722,1124110,3115701,1247893,2486769,1815664,2359996,2121039,22455,505384,23730,712128,101426,114298,1151839,859587,963936,1905126,1742058,1587892
164.5,1040663,3105968,1236477,2189616,2375133,2558735,888803,1041941,2160703,1040311,971909,2324889,112159,401840,520571,441536,371451,522181,1666875,2634481,1918856,2588847,1641339,960945,796098,545472,756385,70079,649517,476085,167882,700844,562925,1051846,785257,2589,1081870,2521766,3064984,2131834,1909182,1331565,615977,827900,801283,1471418,335323,145974,978700,2439475,824697,2435309,1996076,1709301,727403,717576,201326,128220,90416,774396,1369109,1598602,899449,3450703,3380972,1870122,1081985,399680,1060912,533934,961541,1013452,86524,1517980,410591,295138,288094,182843,337346,737218,1155774,3005572,1019710,2295835,1732523,2435612,2018066,14420,523727,23740,728894,115049,88537,1067291,826842,799180,1767620,1800787,1531173
